ID	beta.est	B_IN_beta	B_Mem_beta	Plasma_beta	CD4_ET_beta	CD4_NC_beta	CD4_SOX4_beta	CD8_ET_beta	CD8_NC_beta	CD8_S100B_beta	DC1_beta	Mono_C_beta	Mono_NC_beta	NK_beta	NK_R_beta
ENSGEXAMPLE021-rs000021	-0.0401192738257973	-0.294536314811484	0.122592079071797	-0.196694784219161	-0.0757014282204027	0.361510496728879	0.0306250478467127	0.099658200900301	0.0327341203530657	-0.333306581361777	0.118123465493789	-0.141403174897517	-0.0560579227315237	-0.181352358991761	0.0962780090795319
ENSGEXAMPLE022-rs000022	-0.0285091554825798	0.148740744134866	0.220818278083127	-0.138995236608386	-0.412983215081292	0.0769461231114738	-0.0938707215817949	-0.303792667965352	-0.108959912262804	0.0941512193622875	-0.0920555534319004	-0.104004474818334	0.0340912740066689	-0.00946515036194302	-0.165908343729132
ENSGEXAMPLE023-rs000023	-0.0792839201469352	-0.145212196369565	-0.0457828342414239	-0.45562411514511	-0.0331639541373057	-0.275652849168588	0.0724164585086909	0.0346536815877132	-0.166027093916979	0.319354127137945	0.093017131597734	0.347400927218309	0.0849155416437829	-0.0743028277672133	0.114836377551255
ENSGEXAMPLE024-rs000024	0.134048046784156	0.192206589902109	0.468882080945389	-0.0350559114869691	0.161568285868466	0.116942447171093	-0.0243341402722511	0.395513993442638	-0.168115410300124	0.278105334067702	0.145506001480162	0.0229125712770566	0.137040704813472	0.0716984703788854	0.1639439625965
ENSGEXAMPLE025-rs000025	-0.047295896776847	-0.185436714914731	0.104138393932133	0.0539931561347848	0.0136938251418754	0.0506551066922509	-0.0775505601923518	0.0544996377936383	0.0941326555208924	0.196911061683161	-0.123979529776626	-0.083848635081671	-0.249064278710553	0.0980464343488876	-0.133927696031542
ENSGEXAMPLE026-rs000026	-0.00831352456845665	0.0399055425011169	-0.0968546320171904	-0.0102619322329991	-0.241524665940139	-0.216780075456516	0.0724371641428824	0.0882311624673742	0.000632830858142356	-0.19724601032465	-0.0709066972637408	-0.000393814450465942	0.334806501854269	0.0676953790482129	0.224998847712438
ENSGEXAMPLE027-rs000027	0.0856969762916546	0.145167299630729	0.108967879347414	-0.106574561618849	0.176593096342671	-0.0153191338594687	0.0173009757582169	0.139109011392221	-0.0215208132811589	-0.0813633950597437	-0.130071624972219	-0.37977780268708	0.17976470191486	0.125527879295646	-0.0516636849360627
ENSGEXAMPLE028-rs000028	0.0603273626906141	-0.235183264078306	0.364755399566142	0.340926366816491	0.0679228125976494	-0.110981225424621	0.063684270590474	0.0642982655864103	0.205664982562389	-0.128589868712513	0.232657498266943	-0.208191386422276	0.093843829571676	0.120637270977591	0.110780407040147
ENSGEXAMPLE029-rs000029	0.153197877972384	0.307636703584155	-0.223623528343658	-0.364509339127004	0.0520905998478635	0.193769438317324	0.238762991537193	-0.00494340944175086	-0.0109692236206985	0.242370929316144	0.221657112470423	0.297142718223202	0.203613927238496	0.235114540669175	-0.0754454572228264
ENSGEXAMPLE030-rs000030	0.0180678851177728	-0.229717714612955	0.321151022417192	0.0719479868569787	-0.00174184858985881	0.0845813884991509	-0.190787904736813	-0.112002612259682	0.229060499530792	0.114817852923332	-0.339716013734453	-0.105073939219518	0.223097058460463	0.427467972834477	0.16105351074297
ENSGEXAMPLE031-rs000031	0.00115787821609314	0.229297760740343	0.228279900223021	0.271637600355803	-0.0465388213828567	0.0492367126177414	-0.0890238367215256	0.241254614805857	-0.126826603077395	-0.106226946760381	-0.496727325821431	-0.252383451791925	0.16870524775618	-0.0771131458967782	-0.247851481864822
ENSGEXAMPLE032-rs000032	0.00239493851102676	0.216514475718369	0.0388287687827518	-0.140464926805836	0.469050458201737	0.0255020491408803	-0.222447915644528	0.0114786240937577	0.143702475843479	-0.192152279336764	0.270439592032385	-0.162797215086956	0.0841299562014972	-0.180891851259423	-0.415431630156179
ENSGEXAMPLE033-rs000033	-0.0186498806179645	-0.358200588477108	0.120496388090558	-0.00114844610414708	-0.0581754189249841	0.0878041490741624	0.104310206168328	0.0455645133786707	0.154961644641818	-0.213970307185927	0.0652958160346217	0.21713496583814	0.195321928781089	-0.193163016850399	-0.2423426552525
ENSGEXAMPLE034-rs000034	-0.0598958965814588	0.0174242911760782	0.0484561598243697	-0.377984367232718	-0.39115292268625	0.105348762952988	0.259164684372399	-0.212144885106875	0.0709636119982052	-0.149852667148592	0.193349506090144	-0.259756329194029	0.333265670819328	-0.0236004167751683	0.00343728161840404
ENSGEXAMPLE035-rs000035	-0.178793455172888	-0.306796132017702	-0.30427930684664	-0.266168980553882	-0.15887900563619	-0.322228232071524	0.116186650610501	-0.0947830705604026	0.130885107570315	0.139818989790086	0.161093713035772	-0.394255989583524	-0.0436383783489949	-0.122727388141617	-0.337616325929468
ENSGEXAMPLE036-rs000036	0.11437406774875	0.239621885069957	-0.190902704078399	0.101016449707629	-0.183693455351703	0.0255885739207694	-0.0888349218816015	0.206595986793591	0.195844226765996	0.301855755598024	-0.334426938315752	0.417112022230802	-0.00200609154560189	0.278627372132697	0.354319722241853
ENSGEXAMPLE037-rs000037	0.00209847528323628	0.0754798335185084	-0.32023068582223	0.499201961443453	0.0674150332914762	0.095946313848352	-0.102380436816455	0.0838786295732237	0.00904684241588128	0.360223678910239	-0.292134592231984	-0.233977169695516	-0.064403403208543	-0.158671035151445	0.191662481329765
ENSGEXAMPLE038-rs000038	0.0729088991188166	0.178708711837651	0.0909670080805465	0.00175941405920728	-0.0652038757064741	0.0678557821378702	0.0367301249888412	0.055918534894265	0.0641914161714837	-0.0312475148617758	0.217908722964797	0.0882900576020591	0.221010762827741	-0.123502493918246	0.121223027032407
ENSGEXAMPLE039-rs000039	0.100130506051495	0.15418868499671	0.0152163675786513	-0.00743515748852692	-0.0856616958511915	0.0978629741944305	0.164208639078704	-0.0453081567978936	0.0449675330967053	0.0994367901892899	0.117127543078786	0.11468473671551	-0.100897532753186	0.295990771384612	0.0120512864807708
ENSGEXAMPLE040-rs000040	-0.101990580735187	-0.0593942636838514	0.166716296922353	0.187502299870296	-0.0506986315512072	-0.162186980968536	-0.0953258284472588	-0.107441935110821	-0.767112272591525	-0.357022789987431	0.0559073121671003	-0.181336856310662	-0.108566856190001	0.0629603409974938	0.30602340428911
ENSGEXAMPLE041-rs000041	-0.0470887224724796	-0.196401083174044	-0.124459312245336	0.0922139163227778	0.119726292538999	-0.122127467273504	-0.0756066638761878	0.357328790317345	-0.0787535678268425	-0.268387606847791	-0.221134606663491	-0.224876651354461	-0.296381621285475	0.167560506631196	0.208097918667496
ENSGEXAMPLE042-rs000042	0.0250639784566131	0.029256600901096	-0.0331253531941967	0.0636616997529257	0.104625666905183	-0.0768872236413031	-0.155904959127785	0.0514045761824529	0.226439790886513	-0.233399679800118	-0.213509414148166	-0.0177834431341423	0.154112240561502	-0.114323907501348	0.190926360053379
ENSGEXAMPLE043-rs000043	0.0350525160214084	-0.035734463344624	-0.0691511374730639	-0.214572990050621	0.262111222412749	0.106057899730137	-0.0462028274945269	-0.226481417297166	-0.283552585138992	-0.0431134902754716	0.296784566194112	0.0640502702118416	0.130050425265957	0.0696035804019608	0.128827157421511
ENSGEXAMPLE044-rs000044	-0.125403089326566	0.100438784938351	0.179613048646226	0.102719780706758	-0.161096805914325	-0.0185242435511587	-0.0894102847878211	-0.153338758895942	-0.292599235477739	-0.38348825920272	-0.0287212174340079	-0.310844685205874	-0.0381941560126082	0.0242548298998732	-0.0944956117919303
ENSGEXAMPLE045-rs000045	0.00649535039482476	-0.248078688788205	0.0911209528762954	-0.0120232970490014	-0.0265842163268573	-0.0406100322283969	0.151873112080778	0.103765984575886	0.0278050696773955	-0.000901438702502347	0.088822622558995	0.0172747595032726	0.269604420375681	0.00668869918628038	0.0372651088225288
ENSGEXAMPLE046-rs000046	0.0453356831759651	-0.00673332362515522	-0.0216190317334031	0.00735478555711585	-0.0843335273850404	0.104763438855116	0.102883237943563	-0.0144528716434584	-0.191714268335123	-0.358005190441294	0.218269693515552	0.13961650703661	0.0865760286081533	0.268734440248145	0.11725318184038
ENSGEXAMPLE047-rs000047	-0.0136603264087418	0.155971584946687	-0.390896649675524	-0.124341094845493	0.248162342903947	0.114393948799792	-0.129357988104679	0.13045718034278	-0.215513080999176	0.127310648897725	0.220125792996295	0.0723739219920615	0.0915922608445565	-0.055015076462379	0.0379407276031571
ENSGEXAMPLE048-rs000048	0.00769939790078192	0.158713650985106	0.00973884009449929	0.291850343568192	0.085197225163828	0.0318308679060734	-0.00102094766824961	0.0875483703908887	0.0160031065771722	-0.0628929971877321	0.0906095282127083	0.0720114841796574	-0.0188333402668132	0.0350851093557721	-0.40158422446286
ENSGEXAMPLE049-rs000049	0.0475221713928521	0.0087376777858636	0.154546767930654	-0.241578764697418	-0.334064207926963	-0.011470469055878	0.0137330083169915	0.0886726391906527	0.233734079720331	-0.0684760626527573	0.0355902577077277	0.0655550324144493	-0.243126678282736	0.367527102996721	0.346194909953861
ENSGEXAMPLE050-rs000050	-0.00324311912665438	-0.0536302376078853	0.0742194286007368	0.0903271270078022	-0.0188724203324413	-0.0993193385197429	0.0655049640759032	-0.00647293799400022	0.199715417998711	-0.0417579042069636	0.259263692507256	-0.07541211807645	0.0765210236765938	0.0325523659830042	-0.035583422001899
ENSGEXAMPLE051-rs000051	-0.0311146952576056	0.0760605904319027	-0.0802625780813886	-0.0422423253377722	-0.0136165094160396	-0.00593751144317387	-0.100251795304513	0.148229864638987	0.055948330266207	-0.0519479387791245	0.0864175922357308	0.0219923879025988	-0.468373302320341	-0.00895748843337932	-0.082495682937721
ENSGEXAMPLE052-rs000052	-0.0337204830242504	-0.0926688538567626	0.165541753025145	-0.170378479283209	-0.0800803783195925	-0.102456719482296	0.250377683049235	0.42779549590368	-0.29699942389165	-0.0271624836139886	0.0652304332107639	0.137368160105249	-0.161583415897327	-0.202252391549131	-0.0926717718324253
ENSGEXAMPLE053-rs000053	0.0029355103244361	0.26732957321944	-0.224108221908667	-0.356612223131045	-0.0356360250852083	0.0429702507915743	-0.324256253877277	0.337582718185124	-0.264562049080981	0.0764036869233168	0.0402244897792351	0.145411603953455	-0.101185862223653	0.0614252985389839	-0.119700990733233
ENSGEXAMPLE054-rs000054	0.0554129183381455	0.328799796798571	-0.131737562861618	-0.377829294712628	0.0780206899091978	0.135657354472138	0.227253100663793	0.0696181030888332	-0.237856023445828	0.124622058098683	0.12541600178612	0.0239669290775089	-0.0921191612929759	0.162354259213997	0.0565941865702698
ENSGEXAMPLE055-rs000055	0.0542569990813405	-0.257770264259947	0.257009227248682	0.138505694982504	0.0828226819367906	-0.0450305656241181	-0.0947924433514952	-0.00290121567832177	0.0117650823717463	-0.138162166716448	0.449272171659828	0.0230754198745627	0.0782140428625296	0.104579002669643	0.061165284977928
ENSGEXAMPLE056-rs000056	-0.00224207665643786	-0.185231914108293	-0.145116790970816	0.0179645235270591	0.0489721971320153	-0.1052168084295	-0.0868336617501875	0.197061445314359	-0.131636212922535	0.000785754193575914	0.0870665072382874	0.404912182838135	0.146680095223529	-0.169188243593415	0.0134581338144048
ENSGEXAMPLE057-rs000057	0.000806197373128498	0.0944176741579722	0.14709933878126	-0.120549192778703	0.023354045064994	-0.279167340358808	0.253753036221784	-0.167694640854893	0.32304033362228	-0.12277224269365	0.199576626012046	0.0794100449719956	0.087764865587754	-0.108020648003388	-0.0553211582153199
ENSGEXAMPLE058-rs000058	-0.0440570370986318	-0.013603140676515	-0.447998685541986	-0.191700300538721	0.122743128226673	-0.0418171318556083	-0.366369214634157	-0.077395914678086	0.29867409654081	-0.270820122791569	0.256847303667192	0.186774473841107	0.181234992372251	0.0416897599082054	0.00261194154439216
ENSGEXAMPLE059-rs000059	0.0181992105213951	-0.0712088712009253	0.0734744877664224	0.200632376168693	-0.0214009482429096	0.0902121363467289	0.139968523682843	0.178243164858711	-0.178778691766292	-0.207775114434067	0.0946764686086374	-0.192329251891147	-0.125785264135603	0.0980386042902075	0.118539313681112
ENSGEXAMPLE060-rs000060	0.0018859625298089	0.164965312617685	0.0435583385739917	-0.0112752233337122	0.011970395164481	-0.412696183605544	-0.0917836152599503	0.076953049717179	0.124862951361141	0.216893903417646	-0.189322725792592	0.00567512950527115	0.0156828918379488	0.33718210294216	0.0545293103920737
ENSGEXAMPLE061-rs000061	-0.00210982367939036	-0.105189367025786	0.0284999412754134	0.144271249628302	-0.048006458244723	0.0277994373190655	-0.182651094284064	-0.211628190845485	-0.0183205557404941	0.205004386978945	0.237016609295451	0.0140616844807314	0.0434337774444773	0.015537638565938	-0.244386321863908
ENSGEXAMPLE062-rs000062	-0.0130908287002757	-0.202319804981708	-0.158699018931454	0.249682732330341	-0.128123393309914	-0.302096527492975	0.413959731716788	0.0820844154276646	0.189855115821814	0.428061762816092	0.0202209518593525	-0.130206370640206	-0.178111336396483	0.0742723160454418	0.139249708420057
ENSGEXAMPLE063-rs000063	-0.0682472451200735	0.0597160980640073	0.123984374191316	-0.222552983991877	-0.211013225065985	0.0426160061395639	0.531826352460022	-0.333641913450426	-0.0693775067834505	-0.187965755749279	0.0892559342440608	-0.0827212576275145	-0.257005487578861	-0.0804609582834502	-0.226361955451458
ENSGEXAMPLE064-rs000064	0.07317111074681	0.200545409887651	-0.151304539275928	0.0939727926615456	0.185973940345701	0.0998981010491106	0.138374703293491	-0.0763780808762275	0.243095277565237	0.0805259275127984	-0.342304365322961	0.208338789046817	-0.00330853984459934	-0.200416646619406	0.610679003117106
ENSGEXAMPLE065-rs000065	-0.0209956397096386	0.266334985967898	-0.0464878150649309	0.182385745892961	-0.124616693273406	-0.217952396494712	0.0156730384062826	0.0199283810109439	0.254487311828743	0.0332072792525269	-0.132643847731565	-0.0153184078474389	-0.0710840017723154	-0.189697153776334	-0.279961101670109
ENSGEXAMPLE066-rs000066	-0.0642571025582589	0.121618663470293	-0.10340037234383	0.0717621270919553	-0.143481890297413	-0.233902381889899	-0.440386914939927	0.21890337215215	-0.140605804739196	-0.132686632860744	-0.317583438348158	-0.109274454897399	-0.20943832276598	0.0620992017004435	0.134449569086939
ENSGEXAMPLE067-rs000067	0.0335734018934844	0.0435555040829379	-0.0184496929242345	-0.107501592520974	-0.005832979426609	0.0573689889737177	0.256046835106285	-0.265762671807204	0.0321582683806078	0.189230615460262	0.116004202179006	-0.0825180847673389	-0.12418738270612	0.055642749162329	0.080380800615017
ENSGEXAMPLE068-rs000068	-0.032748675807093	0.202845661816156	-0.187755809790732	-0.25287938815498	-0.0349466483836131	-0.150894242138223	0.103013204245744	0.104770510665302	-0.0211662629663564	0.167895063667034	-0.0209503406208159	-0.225133598922442	0.0413379250843982	0.23997902559928	-0.19126144148405
ENSGEXAMPLE069-rs000069	-0.0468739327915706	-0.180209580434977	0.214772990479346	0.180960301706849	-0.209795777500212	0.0175655677877635	-0.0929020924798635	0.3075776664811	0.114250882081707	-0.172917487888343	0.121295515205158	-0.51091386854366	0.0393052652896321	0.0350902842875071	-0.0588177817225967
ENSGEXAMPLE070-rs000070	-0.0532997522076491	-0.072117036778003	0.0735429560438572	0.040162877055996	-0.0281773240568562	-0.244767267164804	-0.0803872876842774	-0.00922857786178736	0.0174328493915533	-0.203749954486358	0.31529740402421	-0.392125571721922	0.102736169190092	-0.0468646378192507	-0.148928718020086
ENSGEXAMPLE071-rs000071	-0.117384098179031	-0.110813984381695	-0.212511245549515	-0.00610905307908804	-0.226182924220747	-0.149235190721634	0.334907842826237	-0.153689781912549	-0.585342812846285	-0.17371217130053	-0.113883353915824	-0.257139242773028	0.167846645900061	-0.168283146320071	0.101796928102624
ENSGEXAMPLE072-rs000072	-0.135041445354958	-0.0386343281163981	-0.12761488128191	-0.135113024976271	-0.262934777085904	-0.187012841306966	-0.0267856612091927	-0.53564457393876	0.0756151489704746	-0.3645513100418	0.0595256515674547	-0.281834558864312	0.290525085604856	0.0558246790620215	-0.2445327425352
ENSGEXAMPLE073-rs000073	-0.00926622816560067	0.304712789690696	0.0992445297112556	0.0175175874418689	0.139924546056868	-0.326594440044248	-0.288137423113157	-0.171916249784758	0.0859932791302567	-0.129727330897186	-0.168242120051029	0.0737344481892761	-0.195342018405656	-0.0222173467569071	0.0291372346759487
ENSGEXAMPLE074-rs000074	0.0674506778938957	0.0842239833725461	0.0395725147373748	-0.0439589225827632	0.227860995339205	0.147402636883562	0.0899904741037607	0.00971355958584588	-0.290625632551791	0.05650734458101	-0.0162464230381704	0.151441280758869	0.119403715615138	0.547075812874757	-0.123107529680454
ENSGEXAMPLE075-rs000075	-0.0892620009111298	0.238444257081911	0.0132481452535054	-0.34577684975765	-0.00114566289030897	-0.107891598381941	-0.0985207277035739	-0.164289122583452	-0.532443218044451	-0.305438317125639	-0.114452712707108	-0.237151549814701	-0.0324951368184849	0.0148321710609354	0.0619982309705876
ENSGEXAMPLE076-rs000076	-0.112813091208354	-0.273677626514534	0.0483768274234395	-0.232103402875146	-0.211531754762545	-0.0697007680672899	-0.20081492244115	-0.17531504426015	0.00972020175200471	-0.311884252377863	-0.0770944615193258	0.243946046034689	-0.06704509131497	-0.00728844378651711	-0.126895681488819
ENSGEXAMPLE077-rs000077	-0.0130141505703181	0.177457056771702	0.297171941127472	-0.0959999908830786	-0.0378027647171938	0.160921632474802	0.223807937265464	-0.165476736958328	0.0906657284099599	-0.0940424361685933	0.0137998410643653	0.20199310920925	-0.172580557499949	-0.0785377105257213	-0.108609757617378
ENSGEXAMPLE078-rs000078	-0.0715456821637593	-0.00693919003260545	-0.0478278252021725	0.0981633382068201	0.183811325353751	-0.266943926231077	0.0148220359367977	-0.137255492000513	0.104074950607068	0.0583598745311162	0.151017867494759	-0.156646464023665	-0.1953571185319	0.125043566253389	-0.0197950439211477
ENSGEXAMPLE079-rs000079	0.024693833891624	-0.189917270754799	-0.327550903938246	-0.196777927582409	-0.152650215970571	0.126344185295273	-0.0509030159916786	0.123430312118482	0.0043521652976876	0.190299382606699	-0.101109697522337	0.390990414804008	0.209601361261551	-0.0350455969897334	0.386381377707834
ENSGEXAMPLE080-rs000080	-0.1039881435576	-0.135367782408236	0.111385478801011	-0.291247570826513	-0.00289346667431654	0.0904378660432644	-0.170616998360056	0.221397302866549	0.0161892498697032	-0.15572819951376	-0.399611593646024	-0.269072800083672	-0.238978383521652	-0.350878159620348	-0.122108026149756
ENSGEXAMPLE081-rs000081	-0.0375461760788986	-0.0597830316849959	-0.473314051894901	0.0410276294478892	0.0191487893578079	0.00457353937545573	0.10150412883255	-0.0347393275305312	-0.0541967516786398	0.0766852004147448	0.22258741352029	-0.0933442263149111	0.181552022471533	-0.128692151822733	-0.0025263071278609
ENSGEXAMPLE082-rs000082	-0.00232324106799446	0.157002947762875	-0.00523937102969596	-0.0502619387743078	-0.254447923048818	-0.126658718771633	0.0879438440401646	-0.0844159075344525	-0.0107887091608036	0.0897340181302843	0.0869163146592959	-0.0950089931659799	-0.0667077224581546	-0.38688533544736	0.193655315510736
ENSGEXAMPLE083-rs000083	-0.0463976762448227	-0.125570837833474	-0.127535727888134	0.252394738358225	-0.155931321188704	0.254340150312856	-0.203800996741046	0.125691080937468	-0.115106834673399	-0.371775203096171	-0.0780038597624488	-0.125714726610271	-0.0210462116696729	0.110888031827219	-0.0336683492287866
ENSGEXAMPLE084-rs000084	-0.00505604389895529	0.165016334403556	-0.0788233277875074	-0.180815742962862	0.223399208746721	-0.221854548764369	-0.209534748636335	0.31901994020455	0.219487958975782	0.121013374416324	-0.0721347829920418	-0.133492823899899	-0.0889747390707955	0.0134183542056459	0.00119606402674694
ENSGEXAMPLE085-rs000085	-0.0508926825090027	-0.0226437342652831	0.173987620811615	-0.211635689640478	0.275942546809001	-0.173719343841477	-0.122892554787092	0.197247277656199	-0.332582750916933	-0.206992105913715	-0.192685981413595	-0.236996806424616	-0.252356903605679	0.0266023807705358	-0.0625050304812651
ENSGEXAMPLE086-rs000086	-0.166318987296127	-0.0844679286258361	-0.0754177980525893	-0.0752334707526003	-0.0422736319235513	-0.388695422728213	0.0324880380920455	-0.149092004233279	-0.0633623571714797	-0.248735671907654	-0.169768879227108	-0.0950262119939967	-0.213667704801938	-0.291597099060997	-0.0713148413019518
ENSGEXAMPLE087-rs000087	-0.0454129580168159	-0.0956125024797002	0.010066757992843	-0.0175970018876587	-0.167305946258881	-0.0654568504139559	0.264405187732727	0.0590346822542178	0.135847779742298	-0.2682418402131	0.258330907889985	-0.223368049857954	0.289034557689926	0.0548126339267976	-0.245141549984852
ENSGEXAMPLE088-rs000088	-0.0775726271942301	-0.29822778582562	-0.0423773030502918	-0.212583119004727	-0.0524916230233493	-0.436314959934081	0.197513858445099	-0.24887397770936	0.180361373363473	0.122957531381033	0.0994734013081188	0.322307359341176	-0.0166535558341438	0.139611840012127	0.13679261151943
ENSGEXAMPLE089-rs000089	0.00733258023717254	-0.0293485101991666	-0.00994256877438132	-0.0780447345917674	0.0193689044506069	0.387384442030906	0.124303244752597	-0.196494766866434	0.355286259119171	0.0780948812189434	-0.209048282378166	-0.0907396615987831	-0.131300586419267	-0.0512391400509907	0.0405482668997996
ENSGEXAMPLE090-rs000090	-0.0600526695834308	-0.0459746295862164	-0.0797587490031373	-0.180291103536117	-0.324682045904143	-0.272628464228772	0.164937480204181	-0.0492976089072939	0.188763472278572	0.0539447648342543	-0.156994645105369	0.0423189982475238	-0.0687701392344727	0.185715250209508	0.13222566293903
