ID	beta.est	B_IN_beta	B_Mem_beta	Plasma_beta	CD4_ET_beta	CD4_NC_beta	CD4_SOX4_beta	CD8_ET_beta	CD8_NC_beta	CD8_S100B_beta	DC1_beta	Mono_C_beta	Mono_NC_beta	NK_beta	NK_R_beta
ENSGEXAMPLE025-rs000025	-0.0602530258293961	-0.530797557887106	0.166768351149084	0.00972612239443262	0.433950304811913	-0.195961967521792	-0.171537908767424	0.0990990870945909	0.101231602377698	0.113798878170024	-0.0175689230462783	-0.247302902323385	-0.333300525043505	0.187867698003649	0.0697835559114379
ENSGEXAMPLE026-rs000026	0.0370522960635581	-0.0200774720470668	-0.140813867419958	-0.1614368840427	-0.179892059876974	-0.0334401245000321	0.252858376155598	-0.102148585158225	-0.266946135829543	-0.115729605985091	-0.0231696492127733	0.0202353248619191	0.432660426455658	0.105269627311554	0.412254012802962
ENSGEXAMPLE027-rs000027	0.0522913002979943	0.175927349094054	0.272418551293548	-0.0232694013673782	0.161100799435632	0.1314039858247	0.189449461881302	0.0129705235178374	0.176365443923644	-0.114471601006208	-0.0752520276433516	-0.444804370536075	0.00396756616610938	0.201102860975827	0.214477353979767
ENSGEXAMPLE028-rs000028	0.02934756736123	-0.269079053685723	0.32976095243644	0.214812722225413	0.0287716265531803	-0.0385518372489572	0.17640138233047	0.0778013309839663	0.12368498346368	-0.0727232169731508	-0.0136742337440569	-0.199727032558039	0.050435117415866	0.396422371925938	0.301055153887743
ENSGEXAMPLE029-rs000029	0.11595750389747	0.240926766190472	-0.0111757025997691	-0.449566634118966	0.11173427047004	-0.000465252290916651	-0.0232934575938049	0.00750186817184311	0.114460911249791	0.313154612672522	0.223734327229435	0.224913560775337	0.148067806998578	0.134489872082167	-0.166700510174594
ENSGEXAMPLE030-rs000030	0.0695474444703269	-0.27173374198453	0.435884611535718	0.234432564948972	-0.0404475148296438	0.128137975374161	-0.0206860093579708	-0.371973255696049	0.219653312463	0.196913539945422	-0.788948422102811	0.150310614050119	0.10934147085321	0.648739767652463	0.245482232767974
ENSGEXAMPLE031-rs000031	-0.0115042253182312	0.174245530495927	0.0637201585991028	0.35062140076625	0.0305453064998326	-0.0604648741504158	0.0634325206225834	0.380058687089011	-0.256708344631817	-0.1141055287692	-0.597014836221262	-0.50612103599157	-0.0126474439613307	-0.138447906326899	-0.202564373677329
ENSGEXAMPLE032-rs000032	0.033859619737446	0.292123786418044	0.000211249134286221	-0.276516905314809	0.600642654000117	-0.313786571707922	-0.33264836359312	0.0213351071443538	0.483071785962799	-0.118052343718587	0.275614892409227	-0.164332772856382	0.0363966122789904	-0.215299361184276	-0.440760489107171
ENSGEXAMPLE033-rs000033	-0.0263030406964303	-0.556477670353198	0.275980913271486	-0.19236759302676	-0.166481942115662	-0.00198827653849432	0.305936980083853	0.0790621752183784	0.0385920592431119	-0.320551898387412	0.0393850631597038	0.197995378822136	0.277229553319449	-0.311995533223142	-0.187273913821129
ENSGEXAMPLE034-rs000034	-0.0252751925246944	-0.224109763408243	-0.0180597491267887	-0.44052401521484	-0.276471340220902	0.00978484535354975	0.429610714764866	-0.19983873704684	-0.00376702361912989	-0.0982171678609038	0.137799553521475	-0.543460729877276	0.128348859026478	0.0270555422546192	-0.0903752255251463
ENSGEXAMPLE035-rs000035	-0.209420830353967	-0.455940895503202	-0.454005293407465	-0.32916794438518	-0.319394269218864	-0.263926234421595	0.215356161381896	-0.0696305037255934	0.241700007407503	0.180797853062962	0.102559907539925	-0.334858190940386	0.15384907833726	0.0374951772243823	-0.583184894686153
ENSGEXAMPLE036-rs000036	0.0853362525356163	0.114594359603403	-0.121775416238516	0.0615335106809889	-0.0336246505038124	0.117017139334685	-0.100382819194298	-0.0468786047128911	0.235448038397759	0.319589014255246	-0.317094360598228	0.54870748982613	-0.0921144726242957	0.197847049593712	0.52881906974024
ENSGEXAMPLE037-rs000037	0.0114572450367928	0.0367711189900312	-0.097581135395597	0.699292814726853	0.103194472528948	-0.109741038124505	-0.275798178804488	0.0323501207789074	0.158790223651017	0.414759252116431	-0.424078506569705	-0.304170689676675	-0.0855895330018607	-0.280472950141551	0.165763674645442
ENSGEXAMPLE038-rs000038	0.0446111995166993	0.319717431125884	0.301642429728278	0.0933774188078416	0.0326180010982481	0.0556451156905437	0.120239532635734	0.224340887549005	0.177524475274895	-0.110566625538993	-0.0306893370459561	0.0902306845002903	0.193607063598419	-0.140203782867712	-0.135209845183
ENSGEXAMPLE039-rs000039	0.0832828563013472	0.136019740956538	0.317588392806354	0.0303548536459013	-0.260336906797861	0.311433306122287	0.321933778846355	-0.305889071036245	-0.0324894333464437	-0.0638315539122745	0.178271188997857	0.0910729228493766	0.0323275150611283	0.384757299629022	0.0791490236290601
ENSGEXAMPLE040-rs000040	-0.069472227880185	-0.0302956916625841	0.301572371442583	0.106511699718496	0.122145385325033	-0.070757287579952	-0.0627095552876336	-0.132528964167468	-0.992045687287445	-0.31474517969382	0.157366754601271	-0.381096081779978	-0.273590211636398	-0.090922259957665	0.220954890140636
ENSGEXAMPLE041-rs000041	-0.0666537917653498	-0.35555739158484	-0.0431668932168378	0.157689977169461	0.15449338316421	-0.0841007327417649	0.306988119585915	0.429591476976312	0.0341248707882587	-0.469414581025054	-0.258391007399411	-0.305434251282932	-0.231478067109392	0.120088071763587	0.266361438243056
ENSGEXAMPLE042-rs000042	-0.0189514425784018	0.146612910656612	-0.037703527925478	0.279269643906038	0.0560139940421876	-0.137534526143017	-0.0284946467794474	0.0589813014538921	0.330035159496852	-0.294149605920501	-0.460776636935256	0.0735079679292225	-0.0565000847392902	-0.0222592896343921	0.145176820320218
ENSGEXAMPLE043-rs000043	0.0259617188734351	0.0429629999083612	0.0297157679588536	-0.255090604854177	-0.00928467199451366	-0.00161008772050715	-0.133961704123459	-0.409320424522071	-0.240814128413194	-0.00641978303387301	0.190309728047941	-0.0710975587195414	0.0481655476426638	-0.0148901116272591	0.0212628871864025
ENSGEXAMPLE044-rs000044	-0.0560936778792668	0.184287231361928	0.26326750801981	0.163384801516601	-0.229738883185777	-0.123869331326915	0.113415200099146	0.230622132846546	-0.412920630638011	-0.462299732168992	0.0857633027047147	-0.240039029331669	0.0215006904475451	-0.311038453539297	0.250913703371418
ENSGEXAMPLE045-rs000045	0.0239063115556113	-0.201400734311509	0.00505313144630284	-0.302137361176588	-0.329739722114177	-0.157513670693049	0.381610672718536	0.0456937434184894	0.0829078195932857	-0.0656305690199172	0.0846766439299668	-0.427325769950873	0.481194760612048	-0.0257611361595338	-0.0932354105074062
ENSGEXAMPLE046-rs000046	0.0397811657684957	0.0537310679561565	0.123232269302005	-0.176610289291735	-0.0512496856935164	0.195783501654006	0.0809693474201107	-0.0897034754914041	-0.231451363340848	-0.585182330193062	0.203969086878949	0.103078063389735	-0.0152295251449384	0.352658950693834	0.0257134428578795
ENSGEXAMPLE047-rs000047	0.0491797114460905	0.131694832314415	-0.238472838043844	-0.187154173927446	0.315956715792842	0.0314234213461017	0.0282091616889124	0.0905662630195359	-0.329801964447928	0.117257513057755	-0.0205506909865809	0.20827236151154	0.342999902477739	-0.280621717311974	0.0918468716729654
ENSGEXAMPLE048-rs000048	0.0471388565470941	0.222475230729426	-0.211872289861815	0.264317532519411	0.137518107528722	0.141617290408813	0.0554099800781137	0.105023509807175	-0.084821427812833	-0.182130369886807	0.0746363306808475	0.112063707095208	-0.0192730100413678	-0.0226391406419457	-0.476793746725985
ENSGEXAMPLE049-rs000049	0.0361777227077294	0.274827621066633	-0.178635828953762	-0.396702164490348	-0.332246482616124	0.0661160083797533	0.266488622057346	0.00275021976069377	0.0819261031819404	-0.129236133354774	-0.0398255314984471	0.0114746932191751	-0.484029062450506	0.46377301786683	0.230403145568273
ENSGEXAMPLE050-rs000050	-0.00794251814737425	-0.0883607557999582	0.263161100318002	-0.0322291451118218	-0.0483443346219958	-0.208170736132631	0.21095475194524	0.181229201149675	0.19566032449791	0.119105972862589	0.165673533283308	-0.0804992672390738	-0.24852225210174	0.0616057618847505	0.0221334214069421
ENSGEXAMPLE051-rs000051	-0.0174825580741848	0.109620049837112	-0.234425733310822	-0.310489636281548	0.0553849514500667	-0.219881251740289	-0.132622758401319	0.233963314256839	-0.0335279762277863	-0.101298790370698	0.112670362084917	-0.0317148323156067	-0.477817170653485	-0.0636433258615835	0.0675253836361934
ENSGEXAMPLE052-rs000052	-0.0644449659672773	-0.256965945525088	0.181849014889478	-0.178330162028339	-0.378291228519012	0.0608348401298594	0.149276746734016	0.445851783631097	-0.276743650169769	0.190043323596264	0.0241227168158526	0.377449249829462	-0.048473598093575	-0.342358578756825	0.0128164546190485
ENSGEXAMPLE053-rs000053	0.0268683589677078	0.504804493344742	-0.150890194968024	-0.190673911208592	-0.0437796763880482	0.0711473896869528	-0.388883450212792	0.349447686423931	-0.5651991623108	0.239197570772423	-0.208258205272789	0.18820601450604	-0.0975455306559769	0.0853712188169922	0.0239936512056644
ENSGEXAMPLE054-rs000054	0.081544293205498	0.0958001533480022	-0.0345267227344884	-0.407636363855895	0.0403366938000403	0.269552534391328	0.108183662757846	0.0434385228586362	-0.0291639791669393	0.163029668864328	0.13567663829128	0.191220226338474	-0.254294524684443	0.115781911400071	-0.0552095637104676
ENSGEXAMPLE055-rs000055	-0.0146169062651902	-0.326739885726418	0.215079705275175	0.424518093312468	0.267273215928606	0.128369202009759	-0.252537195282654	0.119082719211252	0.0119053903644361	0.00130638836870151	0.5633435408632	0.157719811729211	-0.0758884002432442	0.067689759538904	-0.0220210318533064
ENSGEXAMPLE056-rs000056	-0.0236006530954724	-0.178711979983048	-0.0340696954733366	0.0464720479045404	0.18345493156411	0.0279299115752498	-0.21229030560138	0.266469210485696	-0.0296430131225707	0.0295315057616405	0.14421455029642	0.48890487961679	0.295997756296674	-0.175220871806959	0.218419912379267
ENSGEXAMPLE057-rs000057	0.0314251184477497	0.244589601948022	-0.069920902382866	-0.504841869579432	0.159536885544771	-0.224649725467911	0.379134049268247	-0.312245578886792	0.465475477985501	0.0027675015185932	0.0589904836919781	0.043849871682424	0.0161936759878137	0.0486113146197931	0.278724761234614
ENSGEXAMPLE058-rs000058	-0.00449763397806978	-0.0582661864385015	-0.115849753230271	-0.128441438237137	0.00704576025956965	-0.00254313820612706	-0.523838524171908	-0.0944467198199052	0.425995155859908	-0.347770093591121	0.181481006730352	0.0515125427648832	0.0968629136375213	0.0534183659399764	-0.297847888555771
ENSGEXAMPLE059-rs000059	-0.00922273024248318	-0.256343367922276	-0.105042423592609	0.0916069773494774	0.0769660301176277	0.312228689085342	-0.0236882724089822	-0.0541591728672099	0.14361825335115	-0.15025783556807	0.155201712758496	-0.0376378903298439	-0.0535902101370521	0.136178152665848	0.093819636246412
ENSGEXAMPLE060-rs000060	-0.0161946688430273	0.110221787343193	0.207290880760739	-0.0355521231524139	-0.154956350776962	-0.303859382946677	-0.139828394982468	0.056124245889047	0.270675348005062	0.124559202092343	-0.431457904556783	0.261524029203956	0.0595431949396915	0.405634776633169	0.00223671602091899
ENSGEXAMPLE061-rs000061	-0.0689680491317482	0.0443158810497087	-0.268073895837745	0.079909707884158	0.0490487059558506	0.00286786026526806	-0.282371262605473	-0.294290996191057	0.0829620435454966	0.0864552890875071	0.330921641872475	-0.0205831158877649	-0.05439942417524	0.182480617268905	-0.303179770122359
ENSGEXAMPLE062-rs000062	-0.0186675647277932	-0.29428087982706	-0.215292344721491	0.325179893081345	-0.0651695340014123	-0.288263472134111	0.615998430548	-0.164982732269165	0.0263692719199845	0.861802277246908	-0.0500847104360748	-0.233131938947572	-0.0847525677372774	0.202464841316364	-0.0701757188700989
ENSGEXAMPLE063-rs000063	-0.0117027992748584	0.05626369435252	0.313053022257118	-0.309783855132013	-0.381625612917927	-0.152061384289684	0.499825942234331	-0.512386492334332	-0.00780724724868972	-0.229485355010001	-0.0468533670175318	-0.194715347742543	-0.139361824830168	0.0639161794352153	0.14286550587568
ENSGEXAMPLE064-rs000064	0.103915280461162	0.647809951941272	0.0404879495272578	0.168175249373614	0.328572186965404	-0.084112079776715	0.0383109737202678	-0.0945852220045105	0.456870817842698	-0.111860305091662	-0.535626102558582	0.184726153998875	-0.0754873236274984	0.0939464291018982	0.555671715778862
ENSGEXAMPLE065-rs000065	0.00167801625307185	0.389984855457781	0.0215523022882204	0.381925869786304	-0.169053273625045	-0.276816753555146	0.119184716362564	-0.104642657660166	0.382799058882594	0.101005070709227	-0.42896589207339	-0.0965906069253501	-0.263370478475665	0.051356993580929	-0.300046503839757
ENSGEXAMPLE066-rs000066	-0.0538965801505515	0.12305604482708	-0.135012391559008	0.259127405225869	0.0159063879087184	-0.26491871036216	-0.595494256731759	0.414189477133851	-0.291497254625472	-0.264584493743996	-0.253915385032549	-0.0341204208829964	-0.150029235745587	0.159735645360201	0.0802023455994717
ENSGEXAMPLE067-rs000067	0.0177435651463581	0.0576898419834605	-0.0465078012556271	-0.229333255691152	-0.00434823916015525	0.0681526960880388	0.0829608196473518	-0.100077182113137	0.0975354328122645	0.113161602670544	0.221364607506118	-0.0952948673717095	0.173819168140813	0.186045555416286	-0.0523446742823781
ENSGEXAMPLE068-rs000068	0.0193936167052964	-0.00980820027814874	0.210134359071796	-0.262145155993122	0.077239582121361	-0.275641950608068	-0.100507078079882	0.0864640565482104	0.0936135736023878	0.0917661860689859	-0.0834755995529665	-0.132136107125349	-0.0637185580119022	-0.0758720859475341	-0.145273071531542
ENSGEXAMPLE069-rs000069	-0.0440082697841312	0.157279893365574	0.160392524282078	0.320516057220305	-0.105362892859917	-0.0299318360750005	-0.272282364429327	0.316982192457349	0.128841774885559	0.0964278363253101	0.225912544935787	-0.517882076311336	-0.103138609909229	-0.140285217238564	0.0142230183206284
ENSGEXAMPLE070-rs000070	-0.0643485527155988	-0.0695150984475792	-0.047858697390776	-0.0981268587285823	0.17615211370269	-0.087478524786479	0.0829689211805241	-0.0770091614506615	-0.247039466226504	-0.370635315080597	0.460458397269627	-0.200258609595977	0.0709975835030708	-0.110948429908557	-0.252729350587782
ENSGEXAMPLE071-rs000071	-0.0972044939039292	-0.295301923715163	-0.189296768365421	0.0328624922223401	-0.423024755440795	0.158527414172329	0.310956989761262	-0.224280114884749	-0.658271924715036	-0.0433114758417536	-0.0789427453761562	-0.31408444820118	0.102294138966798	-0.193387117778136	0.00996102324863934
ENSGEXAMPLE072-rs000072	-0.14568794208679	-0.0394913810252719	-0.100162077300207	-0.234970866211136	0.00738902833192578	-0.282267721851787	-0.126986147491317	-0.4989748259296	0.108751174247388	-0.388927311249967	0.203363094583632	-0.164718887186617	0.088681597888624	-0.28303499833333	-0.533196234277871
ENSGEXAMPLE073-rs000073	0.00481050561409636	0.270008344965134	0.235455172491702	0.19270731319865	0.283544429702228	-0.246941878876011	-0.355463315140732	0.0492291976964724	0.196198383775499	-0.320846578254541	-0.300097177442464	0.0313382284425812	-0.166840506353543	-0.223849836404974	0.058658047657602
ENSGEXAMPLE074-rs000074	0.0624597522082424	0.118361363490577	0.220550403153185	-0.0583198472161216	0.385499973741127	0.292778411974822	0.168824571644289	0.125334140804253	-0.359069444224937	0.0823341315070927	0.110588841555617	0.073042794110786	0.0646632583953479	0.552547914001829	-0.142951686744403
ENSGEXAMPLE075-rs000075	-0.0389893940657395	0.223734341118984	-0.0231406330729611	-0.333729956302051	0.085748426083793	-0.44553792654468	-0.229986368043877	0.0442455591267772	-0.614801759053867	-0.195403953964865	0.0487715935696367	-0.0972292687756473	0.00831273007720177	-0.060460350735389	0.0981904006591506
ENSGEXAMPLE076-rs000076	-0.0765526448705575	-0.349218624869899	0.103793745847141	-0.332201272971179	-0.175501407181795	0.0425418133184211	-0.117606604297692	-0.261800518915972	0.275888584528171	-0.256846837357806	-0.0638197444597242	0.0969151289644016	0.0409548208601492	-0.00408563144875034	-0.116815085933716
ENSGEXAMPLE077-rs000077	0.049929263753217	0.277255820773596	0.176216675285493	-0.046038114546264	-0.346370494211412	0.4331101174192	0.113420526748751	-0.19817067573253	0.114206682106408	-0.0681799506735034	-0.0930052609403785	0.267430770465194	-0.148634303607998	-0.423625956915519	-0.0194018467746686
ENSGEXAMPLE078-rs000078	-0.0686531086974103	-0.0135521983478152	-0.19097078533703	0.21014234546895	0.172602588947595	-0.348584777024751	0.133397172590937	-0.165799646465376	0.0871168475790971	-0.0471320726686578	0.167734056570317	-0.347147594660936	-0.0621073007795769	0.210990941460005	-0.187761958567778
ENSGEXAMPLE079-rs000079	0.044494250739111	-0.101366812232186	-0.355531254320178	-0.27874547720457	-0.158664532378188	0.110732186974016	0.0189050083760715	0.0463338140699556	-0.0166419967129525	0.0577259913083036	-0.130302676959992	0.483143477745097	0.291991805038228	-0.262306346082331	0.456872022263668
ENSGEXAMPLE080-rs000080	-0.118940139293316	-0.0261617622136049	0.0973316350410682	-0.264424187024717	-0.05130395298375	0.0568434883505177	-0.0657030194640725	0.228591982023365	0.214178567923513	-0.0945003838057733	-0.332214195217598	-0.39254207987302	-0.301513946084567	-0.312393379674301	0.0517290557926441
ENSGEXAMPLE081-rs000081	-0.0482566684876728	-0.00331250280871603	-0.564615055403856	0.0848388381844528	0.0782690950924963	-0.0906354439787362	0.153209025950405	0.0279454013554259	-0.14778825505413	0.0879741291575133	0.484881944030819	0.0134022398957417	0.247265328308857	-0.245960949940679	-0.100255808634094
ENSGEXAMPLE082-rs000082	-0.0238266516816953	0.138049250881385	-0.17454889110657	-0.0564920620089668	-0.156683656640521	-0.263665737739124	0.147948261928066	-0.385131140418758	0.0766999261883598	0.0576120238215197	-0.0489025055916238	-0.128312584133219	0.0810692221470424	-0.284188750139413	0.369580881809066
ENSGEXAMPLE083-rs000083	-0.0393505749482147	-0.00653720052311481	-0.0938649431096477	0.22169912173215	-0.279423957940074	0.231790750264273	-0.163628297026351	0.0860444241605639	-0.0250717065549919	-0.358782493935684	-0.064989979368331	-0.242988156075818	-0.0844458820824359	0.173641901946902	0.249431888344432
ENSGEXAMPLE084-rs000084	0.0133576564270464	0.165756546407984	-0.0847398777233225	-0.141064903997054	0.364827469510601	-0.31243598046646	-0.307123697403284	0.218585837819127	0.220472068065276	0.16190134837877	-0.129038314330322	-0.0417406615788241	-0.178832078232021	0.205801572717744	-0.0541595080148462
ENSGEXAMPLE085-rs000085	-0.085956806201586	-0.0609200597871417	0.344177042015549	-0.309631898290895	0.245854864921297	-0.130474906361137	-0.109019427945901	0.226206805488984	-0.22049389990149	-0.245480654080642	-0.165624008864354	-0.282931863505532	-0.164959802639511	0.0115357710468395	-0.189107872087972
ENSGEXAMPLE086-rs000086	-0.128503305981669	-0.15729375107739	-0.322429928930773	-0.105423527545652	-0.10513787953526	-0.409475747775023	0.0176241218187601	-0.217681901205317	-0.160160610889579	0.0790771347802353	-0.0268665333475012	0.141881012290152	-0.000780434252818873	-0.28228016919468	-0.271690934712254
ENSGEXAMPLE087-rs000087	-0.00280952022572227	0.0258987618824867	-0.0461728673757434	0.0651358703929877	-0.280809728819755	-0.00597171586117128	0.142016999831376	-0.27103284409902	0.302596530322076	-0.239321411349808	0.153500963527779	-0.308861213967411	0.363655725491136	0.186621806554944	-0.257785844236868
ENSGEXAMPLE088-rs000088	-0.0735574167424366	-0.152986701205841	0.00711587455423102	-0.27045895152706	0.0192761483265037	-0.473624765850423	0.300741340744871	-0.32526865748827	0.119841175181732	-0.0267704296518752	-0.0601142820757551	0.549024292511986	0.0275312543679038	-0.0350830297540029	-0.0242460892420075
ENSGEXAMPLE089-rs000089	0.0253356251259693	-0.115082483486411	-0.044064713084052	0.0980135976587808	0.0907905539678934	0.200196656410182	0.0475585393847462	-0.271170802955013	0.383241946686637	0.178427739279898	-0.137825164279455	-0.0505547718339841	-0.0967275779894426	0.197063478066526	0.0114760565268531
ENSGEXAMPLE090-rs000090	-0.0246276873061669	0.119151014376923	0.0546265991475983	-0.144433767475361	-0.144172538416256	-0.35947175510223	0.0903429920211005	0.100671206758724	0.21099100334744	-0.0953502883859186	-0.147309213724338	0.142965979702884	0.272274236416121	0.260365124967184	0.0297172090764749
ENSGEXAMPLE091-rs000091	0.0287129510779869	0.163753572633748	-0.193994413966512	0.0522784157172755	0.13156437188191	0.248615843847537	0.0715195940725802	-0.088264210310815	0.198128807970329	-0.288448951459171	-0.158646741200584	0.185268430926153	0.0222354208306274	-0.226455925277131	0.450425406113401
